"orgpermid","cusip","isin","ticker","siccode"
4295913544,"185060100","US1850601006","CLRO",3661
4295913545,"373145101","US3731451015","GECR",6022
4295913555,"375908100","US3759081009","GTAX",NA
4295913558,"37933T209","US37933T2096","GBGD",1040
4295913562,"37931N204","US37931N2045","GBCS",6798
4295913574,"380961300","US3809613009","ADGO",7374
4295913577,"89468V109","US89468V1098","GTII",8741
4295913586,"46264M303","US46264M3034","IRBS",NA
4295913589,"382140887","US3821408875","GTIM",5812
4295913590,"15346Q103","US15346Q1031","CFBK",6021
4295913594,"09605G104","US09605G1040","UIFD",NA
4295913603,"842873101","US8428731017","SFST",6021
4295913604,"395379308","US3953793086","APGI",3510
4295913607,"394357107","US3943571071","GCBC",6036
4295913612,"400764106","US4007641065","GNTY",6021
4295913614,"400910402","US4009104021","APVS",5045
4295913623,"403820103","US4038201038","GYRO",6512
4295913625,"405217100","US4052171000","HAIN",20
4295913636,"414549105","US4145491050","HPOL",8742
4295913637,"412865107","US4128651076","HARL",NA
4295913639,"419131107","US4191311079","HAUP",3577
4295913643,"420877201","US4208772016","HAYN",3310
4295913656,"14888B103","US14888B1035","CHSI",NA
4295913658,"42222N103","US42222N1037","HSTM",7370
4295913661,"42234Q102","US42234Q1022","HTLF",6022
4295913662,"58470H101","US58470H1014","MED",2090
4295913664,"422819102","US4228191023","HSII",7361
4295913667,"423501105","US4235011057","HMGN",2835
4295913669,"423287309","US4232873095","HXBM",2834
4295913673,"42965Q107","US42965Q1076","HCBC",6035
4295913675,"42721M101","US42721M1018","HBKS",NA
4295913681,"139893101","US1398931014","CETG",1389
4295913687,"435902101","US4359021015","HRBR",4512
4295913688,"43088W104","US43088W1045","HBSI",NA
4295913693,"436233100","US4362331005","NSTM",5990
4295913698,"440407104","US4404071049","HBNC",6022
4295913705,"62458M108","US62458M1080","MOVE",6531
4295913707,"443683107","US4436831071","HCBK",6036
4295913709,"449001106","US4490011065","HYDI",6794
4295913713,"44485Q203","US44485Q2030","EROX",2844
4295913723,"44914V104","US44914V1044","HDII",NA
4295913727,"464214105","US4642141059","ISBA",6022
4295913732,"45169U105","US45169U1051","IGTE",7371
4295913735,"44949K107","US44949K1079","IEHC",3678
4295913743,"62856A102","US62856A1025","MYMX",2836
4295913746,"45244W100","US45244W1009","IMDS",3845
4295913751,"452525306","US4525253062","ICCC",2835
4295913754,"22943V105","US22943V1052","HGBL",7389
4295913757,"452521107","US4525211078","IMMR",3577
4295913767,"00765G109","US00765G1094","AOLS",2834
4295913769,"453078305","US4530783053","IPMN",2860
4295913783,"45663L403","US45663L4032","IFNY",1381
4295913786,"45666Q102","US45666Q1022","INFA",7372
4295913803,"973257108","US9732571081","WGEI",6794
4295913806,"45765Y105","US45765Y1055","ISIG",7310
4295913809,"71937M100","US71937M1009","INRD",3679
4295913816,"45814P105","US45814P1057","IBNKQ",6022
4295913817,"45809K202","US45809K2024","PRZM",7389
4295913818,"45811H106","US45811H1068","INVI",NA
4295913820,"45812J101","US45812J1016","IFIT",2020
4295913823,"458334109","US4583341098","IPAR",2844
4295913827,"88339B102","US88339B1026","MVEN",4841
4295913828,"62874M104","US62874M1045","NBTF",6029
4295913831,"04280A100","US04280A1007","ARWR",2834
4295913836,"45884X103","US45884X1037","ITMN",2834
4295913838,"458661204","US4586612040","ITDN",6770
4295913844,"459407102","US4594071023","IDND",2650
4295913845,"253393102","US2533931026","DKS",5940
4295913846,"74345A106","US74345A1060","PPWE",7372
4295913849,"46116V105","US46116V1052","SNEX",62
4295913850,"500233101","US5002331016","PTMN",NA
4295913855,"42726X102","US42726X1028","HBOS",6035
4295913857,"665141107","US6651411075","HPGS",NA
4295913864,"60801P208","US60801P2083","MGUY",1311
4295913874,"31845F100","US31845F1003","FADV",7389
4295913876,"05969A105","US05969A1051","TBBK",6021
4295913877,"278880109","US2788801098","ABVC",2834
4295913879,"404030108","US4040301081","HEES",7350
4295913881,"12662P108","US12662P1084","CVI",2911
4295913882,"800111106","US8001111066","SDON",6770
4295913887,"89385X105","US89385X1054","BAXSQ",NA
4295913894,"008073108","US0080731088","AVAV",3721
4295913898,"553810102","US5538101024","MVBF",6022
4295913909,"45972C102","US45972C1027","INIS",3823
4295913914,"14964V205","US14964V2051","CAVO",NA
4295913915,"460378102","US4603781026","ISCO",2834
4295913917,"94770W100","US94770W1009","ICM1",7389
4295913919,"460615107","US4606151078","IPLY",7372
4295913925,"460927106","US4609271063","IBCA",6021
4295913928,"46120E602","US46120E6023","ISRG",3842
4295913929,"46121E205","US46121E2054","INTZ",3576
4295913932,"42227G202","US42227G2021","HEWA",5912
4295913933,"46185R100","US46185R1005","LIFE",2836
4295913938,"68276T100","US68276T1007","OPMZ",20
4295913957,"985290105","US9852901050","YYINE",2020
4295913962,"46612J101","US46612J1016","VIAV",3674
4295913968,"47559A103","US47559A1034","JFBC",NA
4295913974,"46624E405","US46624E4052","JPST",NA
4295913976,"479167108","US4791671088","JOUT",3949
4295913977,"482016102","US4820161028","JUVF",6022
4295913981,"48203R104","US48203R1041","JNPR",3576
4295913985,"46010T107","US46010T1079","YBAO",5080
4295913986,"483059101","US4830591016","KGHI",NA
4295913987,"78501P203","US78501P2039","SWKH",6159
4295913997,"493732101","US4937321010","KFRC",7363
4295914001,"493308100","US4933081006","KEYN",NA
4295914008,"500773106","US5007731061","KRSL",NA
4295914019,"381013101","US3810131017","GDEN",7990
4295914027,"516012101","US5160121019","LCI",2834
4295914030,"511637100","US5116371007","LBAI",6022
4295914031,"719358301","US7193583017","GADS",65
4295914047,"526867106","US5268671063","LCAR",3841
4295914051,"52186M108","US52186M1080","LPTC",65
4295914055,"528872302","US5288723027","LXRX",2834
4295914067,"532257805","US5322578056","LPTH",3674
4295914076,"537590101","US5375901015","LTFD",7990
4295914077,"538146101","US5381461012","LPSN",7372
4295914078,"531914109","US5319141090","LWAY",2020
4295914080,"502100100","US5021001004","LNBB",6022
4295914082,"381431105","US3814311052","GRMC",10
4295914087,"541209102","US5412091028","LOGN",NA
4295914094,"543442503","US5434425030","LOOK",7374
4295914097,"55027E102","US55027E1029","LMNX",3841
4295914100,"554225102","US5542251021","MCBC",6022
4295914106,"559534102","US5595341026","KIWB",7372
4295914111,"561508201","US5615082014","WODI",3842
4295914119,"562716209","US5627162093","MCAP",7373
4295914120,"563771104","US5637711046","MTEX",2833
4295914121,"553570102","US5535701024","MSGI",3670
4295914123,"84763M201","US84763M2017","SPGZ",5094
4295914134,"577776107","US5777761074","MAXY",NA
4295914137,"79957L100","US79957L1008","SMTI",3842
4295914138,"292554102","US2925541029","ECPG",6153
4295914156,"378989107","US3789891070","GCEHD",2860
4295914166,"036642106","US0366421065","ATRS",3841
4295914170,"70285Y104","US70285Y1047","PSSR",3812
4295914180,"587376104","US5873761044","MBWM",6022
4295914190,"589499102","US5894991026","MRGE",7373
4295914192,"59283R104","US59283R1041","CASA",NA
4295914193,"592770101","US5927701012","MXC",1311
4295914194,"73936N105","US73936N1054","POWR",7389
4295914206,"29246J200","US29246J2006","EMRI",NA
4295914207,"595135104","US5951351049","MPAD",3674
4295914214,"595176108","US5951761080","MFCO",3679
4295914225,"606710200","US6067102003","MITK",3577
4295914227,"55306N104","US55306N1046","MKSI",3823
4295914239,"609031109","US6090311092","MCEM",3270
4295914243,"553358201","US5533582012","MPML",NA
4295914254,"625453105","US6254531055","MGAM",NA
4295914261,"553769100","US5537691009","MNTG",NA
4295914264,"56824A202","US56824A2024","INOH",NA
4295914268,"55235L104","US55235L1044","LYRI",7372
4295914270,"634865109","US6348651091","NKSH",6021
4295914271,"628968109","US6289681099","NASB",NA
4295914275,"62914B100","US62914B1008","EGOV",7389
4295914278,"632592101","US6325921012","NBOH",NA
4295914284,"63888P406","US63888P4063","NHTC",5190
4295914285,"140144106","US1401441068","CPFH",6211
4295914295,"640505301","US6405053017","NEOM",7373
4295914308,"45247Q100","US45247Q1004","CXDO",4813
4295914322,"64115T104","US64115T1043","NTCT",7373
4295914333,"64121N109","US64121N1090","NTIP",6794
4295914340,"911268100","US9112681005","UNTD",7370
4295914342,"25614T101","US25614T1016","DSS",2650
4295914348,"28257U104","US28257U1043","BAGL",5812
4295914352,"649060100","US6490601001","NUVR",4813
4295914354,"81577F109","US81577F1093","SEEL",2834
4295914362,"629294109","US6292941092","NMTI",3841
4295914367,"654865104","US6548651040","NFTI",NA
4295914370,"655366508","US6553665083","NIMU",3845
4295914371,"629337106","US6293371067","NNBR",3540
4295914377,"554571109","US5545711096","MFNC",6022
4295914378,"667516108","US6675161086","NWIN",6035
4295914384,"656863107","US6568631070","CHJI",NA
4295914389,"669956104","US6699561048","NTFY",NA
4295914390,"394811103","US3948111030","GRST",8062
4295914397,"90345G109","US90345G1094","USAE",3728
4295914403,"859241101","US8592411016","STRL",16
4295914404,"64926N106","US64926N1063","NWBD",NA
4295914405,"67066G104","US67066G1040","NVDA",3674
4295914414,"675234108","US6752341080","OCFC",6021
4295914420,"680194107","US6801941070","OPOF",6021
4295914427,"674631106","US6746311066","OBCI",2842
4295914441,"68273G101","US68273G1013","ORCC",7389
4295914445,"683818207","US6838182078","OPTC",NA
4295914450,"671003101","US6710031013","OPST",3827
4295914456,"695113100","US6951131001","PHLI",2833
4295914457,"685559304","US6855593041","ORBT",3679
4295914459,"697529303","US6975293035","PMTI",NA
4295914470,"683450100","US6834501008","OTES",4955
4295914471,"697062206","US6970622063","PLMT",NA
4295914485,"687380105","US6873801053","ORRF",6022
4295914491,"699058103","US6990581034","PARF",2060
4295914493,"698657103","US6986571031","PTRY",55
4295914495,"702898107","US7028981071","PATD",6035
4295914496,"70336F104","US70336F1049","PNBK",6021
4295914505,"70336N107","US70336N1072","CPMV",2836
4295914513,"69325Q105","US69325Q1058","PCTI",3663
4295914515,"704699107","US7046991078","PGC",6029
4295914524,"710577107","US7105771072","PEBK",6022
4295914525,"71103B102","US71103B1026","PFBX",6022
4295914526,"59161R101","US59161R1014","METR",6022
4295914533,"708430103","US7084301032","PWOD",6022
4295914539,"82568P304","US82568P3047","SFLY",7384
4295914542,"53224G301","US53224G3011","LSCG",3640
4295914551,"717098206","US7170982067","PFSW",7389
4295914560,"693315103","US6933151036","PHC",NA
4295914572,"72919P202","US72919P2020","PLUG",3620
4295914575,"693417107","US6934171074","PLXT",3674
4295914579,"737643106","US7376431067","PTBS",NA
4295914587,"740294301","US7402943010","PEYE",3845
4295914598,"741503403","US7415034039","BKNG",47
4295914600,"737212100","US7372121001","PRSI",6552
4295914602,"750491102","US7504911022","RDNT",8071
4295914604,"74158E104","US74158E1047","PNRG",1311
4295914613,"742806300","US7428063009","PCYN",2834
4295914618,"74265M205","US74265M2052","PDEX",3841
4295914623,"743164105","US7431641056","PRTKQ",NA
4295914624,"85917A100","US85917A1007","STL",6021
4295914627,"743606105","US7436061052","PB",6022
4295914635,"740585104","US7405851046","PGI",7389
4295914637,"745548107","US7455481074","PULB",6035
4295914639,"746091107","US7460911073","PFTI",3714
4295914640,"746228303","US7462283034","PCYO",4941
4295914641,"03075D105","US03075D1054","OMQS",7373
4295914646,"69333Y108","US69333Y1082","PFCB",NA
4295914651,"04010E109","US04010E1091","AGX",17
4295914654,"74727A104","US74727A1043","QCRH",6022
4295914655,"74726N107","US74726N1072","QNBC",6022
4295914676,"750875304","US7508753040","VCTL",8741
4295914682,"751907304","US7519073040","RMTR",NA
4295914694,"06424J103","US06424J1034","BOCH",6022
4295914697,"91705J204","US91705J2042","UONEK",4832
4295914703,"758847404","US7588474046","RAFI",3714
4295914708,"76009N100","US76009N1000","RCII",7359
4295914709,"759910102","US7599101026","KRMD",3841
4295914716,"761102102","US7611021020","RSRV",1311
4295914723,"749552105","US7495521053","RFIL",3678
4295914726,"74934Q108","US74934Q1085","RICK",5812
4295914729,"768475105","US7684751057","RIVR",6035
4295914730,"74955L103","US74955L1035","RGCO",4923
4295914736,"74051E102","US74051E1029","PRXIQ",79
4295914742,"82667J100","US82667J1007","GBLX",1311
4295914747,"75866F101","US75866F1012","RSCF",3821
4295914749,"876851106","US8768511060","TAYC",6022
4295914752,"75882A102","US75882A1025","RGLG",5712
4295914754,"904311107","US9043111072","UAA",23
4295914758,"983134107","US9831341071","WYNN",7011
4295914761,"447011107","US4470111075","HUN",28
4295914768,"055298103","US0552981039","BCBP",6035
4295914769,"37244A105","US37244A1051","GNYS",NA
4295914774,"163428105","US1634281059","CHTP",2836
4295914780,"729273102","US7292731020","PLBC",6153
4295914781,"22122P101","US22122P1012","COSIQ",5812
4295914783,"778669101","US7786691011","ROHIQ",8082
4295914784,"65478E204","US65478E2046","NTRO",NA
4295914788,"29275X104","US29275X1046","ETCK",2890
4295914790,"043387109","US0433871094","ARYX",NA
4295914791,"871546206","US8715462060","SMA",3842
4295914793,"376536108","US3765361080","GOOD",6519
4295914795,"45173E105","US45173E1055","IKAN",3661
4295914798,"29273V100","US29273V1008","ET",4922
4295914801,"20461S108","US20461S1087","CPTCQ",NA
4295914802,"","","LQDT",7389
4295914805,"38060U209","US38060U2096","GHII",1531
4295914806,"45408X100","US45408X1000","IGC",2834
4295914812,"147322101","US1473221018","CSCD",3825
4295914816,"35471R106","US35471R1068","FSP",6798
4295914823,"02081R207","US02081R2076","APNX",NA
4295914824,"03462P109","US03462P1093","AGEL",NA
4295914829,"538031105","US5380311051","LIVC",7389
4295914835,"78408D105","US78408D1054","SBFG",6022
4295914837,"23302R107","US23302R1077","DAAT",3420
4295914845,"786416206","US7864162067","SFAZ",7370
4295914847,"74926T102","US74926T1025","RBCL",5190
4295914850,"69561N204","US69561N2045","PAYD",7389
4295914852,"794093104","US7940931048","SALM",4832
4295914857,"79550B202","US79550B2025","SLNM",7310
4295914862,"09060C101","US09060C1018","BKYI",7372
4295914874,"800677106","US8006771062","SGMO",2836
4295914877,"518414107","US5184141076","LTTC",3661
4295914878,"67020Y100","US67020Y1001","NUAN",7372
4295914880,"808757108","US8087571084","SCND",3826
4295914884,"812139301","US8121393016","ZZ",NA
4295914893,"81616X103","US81616X1037","SNBR",2510
4295914898,"81834Q104","US81834Q1040","ELOX",2836
4295914908,"820017101","US8200171010","SMED",4955
4295914916,"07987A208","US07987A2087","BTOW",NA
4295914919,"825107105","US8251071051","SHBI",6021
4295914921,"82312B106","US82312B1061","SHEN",4813
4295914932,"826176109","US8261761097","SIEB",6211
4295914935,"82705T102","US82705T1025","SIMG",NA
4295914936,"826917106","US8269171067","SIGA",2834
4295914938,"07278T106","US07278T1060","NBGV",1
4295914939,"829214105","US8292141053","SLP",7373
4295914943,"826919102","US8269191024","SLAB",3674
4295914946,"829400100","US8294001008","SINX",3580
4295914950,"829322304","US8293223041","SMDM",3652
4295914955,"832449102","US8324491021","SMTB",NA
4295914969,"83368E200","US83368E2000","SCKT",3571
4295914984,"835483108","US8354831088","SOTK",3559
4295914993,"784933103","US7849331035","SGRP",7389
4295914995,"84158P108","US84158P1084","SEBC",6022
4295915001,"84760E301","US84760E3018","SCIE",3845
4295915003,"84725L309","US84725L3096","ENVB",2834
4295915004,"84336P103","US84336P1030","SOMC",6022
4295915010,"846425833","US8464258339","SBSAA",4832
4295915017,"84919Y208","US84919Y2081","FLST",7389
4295915019,"731094108","US7310941080","PTE",2836
4295915020,"852857200","US8528572006","STMP",7389
4295915021,"85517P101","US85517P1012","RCPIQ",2833
4295915027,"848550208","US8485502087","SPND",1311
4295915035,"85857R105","US85857R1059","MBOT",3841
4295915050,"78453M208","US78453M2089","FUELQ",NA
4295915061,"86606G101","US86606G1013","SMMF",6022
4295915068,"869380105","US8693801057","STRN",3829
4295915071,"791162100","US7911621008","CRBO",1311
4295915088,"874054109","US8740541094","TTWO",7372
4295915093,"53838Q109","US53838Q1094","LVWD",NA
4295915109,"98981X104","US98981X1046","ZNCM",7389
4295915110,"23335Q100","US23335Q1004","DLHC",7363
4295915112,"713661502","US7136615025","CDMO",2834
4295915115,"879165207","US8791652071","TIKK",3670
4295915128,"268180403","US2681804033","DYNE",NA
4295915148,"239360100","US2393601008","DWSN",1382
4295915151,"884608100","US8846081003","THVB",NA
4295915152,"883623308","US8836233085","THMO",3821
4295915153,"886043108","US8860431084","THMG",10
4295915156,"88632Q103","US88632Q1031","TIBX",7372
4295915163,"87311L104","US87311L1044","TWTC",4813
4295915177,"890878309","US8908783090","TORM",2810
4295915180,"891769101","US8917691011","TOFC",NA
4295915193,"893929208","US8939292087","TRCR",NA
4295915194,"87262F106","US87262F1066","TRBX",NA
4295915200,"895735108","US8957351088","TVLYQ",1311
4295915207,"20368X101","US20368X1019","TCFC",6022
4295915225,"900010109","US9000101090","TSTA",8711
4295915243,"909911109","US9099111091","UBCP",6022
4295915244,"90944L103","US90944L1035","UBMI",6022
4295915255,"911549103","US9115491030","UAMY",3330
4295915257,"911459105","US9114591053","FUSB",6022
4295915259,"90342M109","US90342M1099","UTGN",6311
4295915260,"91347P105","US91347P1057","OLED",3670
4295915261,"91307C102","US91307C1027","UTHR",2834
4295915262,"91359V107","US91359V1070","UVE",6331
4295915264,"914090105","US9140901052","UNIB",6022
4295915267,"913821302","US9138213023","UUU",5065
4295915272,"915271100","US9152711001","UVSP",6022
4295915276,"90328S500","US90328S5001","USAT",3578
4295915287,"29355M200","US29355M2008","ENVS",3670
4295915289,"918183104","US9181831044","UWHR",6022
4295915303,"36846Q203","US36846Q2030","GKNT",5990
4295915304,"90335C100","US90335C1009","USHS",NA
4295915305,"90333L201","US90333L2016","USCR",3272
4295915311,"919629105","US9196291051","VYFC",NA
4295915312,"91851C201","US91851C2017","EGY",1311
4295915314,"169467107","US1694671074","CHDX",5047
4295915315,"92046N102","US92046N1028","CNVR",NA
4295915320,"922207105","US9222071055","VSEA",NA
4295915323,"922321104","US9223211049","VASO",3845
4295915324,"92230Y104","US92230Y1047","OSPN",7373
4295915346,"62544X209","US62544X2099","MBND",NA
4295915348,"926713108","US9267131087","VCST",3663
4295915361,"92778Q109","US92778Q1094","VCBI",NA
4295915376,"89557N109","US89557N1090","FPCG",8062
4295915380,"48283D108","US48283D1081","KSIH",7389
4295915384,"88583P104","US88583P1049","PWVI",3621
4295915387,"459041109","US4590411090","IBAL",3569
4295915394,"94624Q101","US94624Q1013","WAYN",6035
4295915397,"68230M209","US68230M2098","OCLG",3841
4295915414,"947684106","US9476841062","WBSN",NA
4295915421,"88674J108","US88674J1088","TIGE",NA
4295915426,"969136100","US9691361003","WVVI",2080
4295915429,"379887102","US3798871022","OBLG",7370
4295915433,"967590100","US9675901006","WYY",7373
4295915434,"98156L307","US98156L3078","WGATQ",4841
4295915451,"98156G100","US98156G1004","WDDD",7372
4295915455,"50077B207","US50077B2079","KTOS",3760
4295915467,"30734M101","US30734M1018","FVSTA",NA
4295915481,"987184108","US9871841089","YORW",4941
4295915489,"98974P100","US98974P1003","ZIXI",7374
4295915490,"98919P207","US98919P2074","VBIX",7372
4295915491,"959802109","US9598021098","WU",7389
4295915492,"538144304","US5381443044","LIVE",59
4295915512,"","","BRRE",NA
4295915513,"04621M102","US04621M1027","ASAM",6795
4295915523,"055384200","US0553842008","BVH",65
4295915527,"755408101","US7554081015","RDI",7830
4295915529,"25820R105","US25820R1059","DMLP",1311
4295915548,"767720204","US7677202043","RSKIA",3669
4295915554,"428839104","US4288391042","CRAWA",3823
4295915556,"698477106","US6984771062","PHX",1311
4295915558,"025199100","US0251991008","AACS",3559
4295915565,"02287P104","US02287P1049","ANSU",3751
4295915567,"001630102","US0016301022","ALRT",3669
4295915568,"461730103","US4617301035","CSR",6798
4295915576,"559235403","US5592354030","YBGJ",3845
4295915598,"92831R201","US92831R2013","VKSC",3089
4295915599,"87151H106","US87151H1068","SYMBA",2836
4295915608,"590049102","US5900491029","VIAS",3672
4295915612,"81811M100","US81811M1009","SVBI",6021
4295915617,"57060D108","US57060D1081","MKTX",6211
4295915624,"335925103","US3359251036","FNRN",6035
4295915627,"48716P108","US48716P1084","KRNY",6035
4295915628,"20564W105","US20564W1053","SCOR",7389
4295915630,"928269109","US9282691099","VSCP",3841
4295915631,"16936Y100","US16936Y1001","CBAT",3690
4295915632,"74346Y103","US74346Y1038","PRO",7371
4295915633,"79466L302","US79466L3024","CRM",7372
4295915640,"04544X300","US04544X3008","ALC",NA
4295915641,"44244K109","US44244K1097","HWCC",5063
4295915653,"253827109","US2538271097","STRR",3845
4295915654,"559775101","US5597751016","MPG",NA
4295915665,"88224Q107","US88224Q1076","TCBI",6022
4295915667,"357023100","US3570231007","RAIL",3743
4295915671,"00912N205","US00912N2053","AIRI",3728
4295915674,"40637H109","US40637H1095","HALO",2836
4295915679,"74269U104","US74269U1043","PKT",7371
4295915684,"89214P109","US89214P1093","TOWN",NA
4295915685,"805111101","US8051111016","SVRA",2834
4295915696,"86770K102","US86770K1025","SRRE",6513
4295915699,"98411C100","US98411C1009","XNPT",2834
4295915700,"67457P309","US67457P3091","OCNW",NA
4295915703,"82104Q105","US82104Q1058","SVSO",NA
4295915704,"493312201","US4933122016","KEYO",NA
4295915705,"750341109","US7503411099","RXPC",2834
4295915708,"464278209","US4642782092","TMSG",4899
4295915712,"011757101","US0117571010","AKPB",6035
4295915725,"054540208","US0545402085","ACLS",3559
4295915728,"05508R106","US05508R1068","BGS",20
4295915732,"681659207","US6816592074","OMAGQ",65
4295915734,"09623A105","US09623A1051","LOGQ",7389
4295915739,"961534104","US9615341040","WFSC",6035
4295915747,"06684A206","US06684A2069","BRST",65
4295915755,"125141101","US1251411013","CECE",3564
4295915760,"344057104","US3440571046","FLUX",3690
4295915769,"040725103","US0407251034","IOTC",7389
4295915777,"14067D102","US14067D1028","CPST",3510
4295915784,"16941P102","US16941P1021","CSKI",2834
4295915792,"204914402","US2049144023","CMPD",7374
4295915798,"228411104","US2284111042","CRWN",NA
4295915801,"24823Q107","US24823Q1076","DNDNQ",2834
4295915809,"92340P209","US92340P2092","VRNM",NA
4295915818,"29362U104","US29362U1043","ENTG",3089
4295915819,"69366Q303","US69366Q3039","PTSH",NA
4295915831,"05541T101","US05541T1016","BGCP",62
4295915832,"30161Q104","US30161Q1040","EXEL",2836
4295915834,"31846W102","US31846W1027","FASC",NA
4295915844,"36870F107","US36870F1075","GNLKQ",8071
4295915847,"36268Q103","US36268Q1031","GAIA",7812
4295915848,"372910307","US3729103073","GEOKQ",1311
4295915849,"37247A102","US37247A1025","GTIV",8082
4295915854,"30254M101","US30254M1018","FPBI",6021
4295915855,"45665G303","US45665G3039","INFI",2834
4295915858,"388707101","US3887071013","HPTO",7372
4295915872,"439038100","US4390381006","HOFT",2510
4295915877,"22662K207","US22662K2078","CXPO",1311
4295915883,"456910306","US4569103066","IMCI",7372
4295915885,"457669307","US4576693075","INSM",2834
4295915886,"469249106","US4692491065","JAXB",6022
4295915895,"465647303","US4656473034","ITEX",7389
4295915898,"501014104","US5010141043","KKD",54
4295915901,"460946106","US4609461060","ITNF",5099
4295915909,"50181P100","US50181P1003","LCNB",6021
4295915920,"563122100","US5631221000","MHTX",3690
4295915924,"449593102","US4495931028","IGOI",NA
4295915945,"585013105","US5850131054","MZEIQ",5122
4295915950,"204166102","US2041661024","CVLT",7372
4295915953,"675742506","US6757425060","OCTI",NA
4295915956,"69562K506","US69562K5065","SAVA",2834
4295915957,"682128103","US6821281036","OVTI",3674
4295915959,"74369R100","US74369R1005","PTEO",2834
4295915966,"71375U101","US71375U1016","PRFT",7371
4295915972,"694552100","US6945521002","PMBC",6021
4295915979,"723034104","US7230341049","ACTX",3080
4295915983,"72581M305","US72581M3051","PXLW",3674
4295915988,"743642209","US7436422098","PRTX",8731
4295915990,"69338D109","US69338D1090","PHIL",8741
4295915991,"75954T104","US75954T1043","REMI",3843
4295915993,"766559603","US7665596034","RIGL",2834
4295915996,"74758R109","US74758R1095","QBAK",3695
4295916005,"758943104","US7589431045","RGUS",3510
4295916008,"818542102","US8185421026","SYEV",3560
4295916009,"817337405","US8173374054","SQNM",3829
4295916011,"16939B107","US16939B1070","ZYCI",NA
4295916016,"03763A207","US03763A2078","AMEH",8742
4295916023,"682189105","US6821891057","ON",3674
4295916024,"842632101","US8426321019","SCMF",NA
4295916027,"784932600","US7849326001","SABA",7372
4295916029,"86888W105","US86888W1053","SRYB",6022
4295916036,"86858W200","US86858W2008","SPRT",7374
4295916044,"929212108","US9292121087","VUOC",3669
4295916052,"89365K206","US89365K2069","PRPO",3826
4295916068,"904214103","US9042141039","UMPQ",6035
4295916075,"05153V105","US05153V1052","ARAO",1040
4295916084,"902952100","US9029521005","GROW",6282
4295916086,"983759101","US9837591018","XMSR",NA
4295916116,"45245S108","US45245S1087","IWSY",7372
4295916120,"45774N108","US45774N1081","IPHS",5160
4295916133,"447462102","US4474621020","HURN",8742
4295916134,"005000104","US0050001041","TACI",8742
4295916135,"92886T201","US92886T2015","VG",4813
4295916138,"20451N101","US20451N1019","CMP",14
4295916140,"33831D107","US33831D1072","FIND",3470
4295916141,"40430N204","US40430N2045","HSTH",4899
4295916144,"87157B103","US87157B1035","SNCR",7371
4295916148,"172406209","US1724062096","CIDM",7841
4295916150,"64104X108","US64104X1081","NSTC",NA
4295916158,"913915104","US9139151040","UTI",82
4295916163,"004507208","US0045072081","ACIE",7389
4295916167,"02043Q107","US02043Q1076","ALNY",2834
4295916169,"","USU834501038","SOM",NA
4295916171,"711026104","US7110261044","PEDH",NA
4295916172,"834728107","US8347281078","SOMH",NA
4295916174,"69336V101","US69336V1017","PGTI",3442
4295916183,"74386T105","US74386T1051","PFS",6035
4295916186,"139594105","US1395941057","CPLA",82
4295916187,"98508U104","US98508U1043","HERB",1
4295916188,"461850109","US4618501096","UNIR",22
4295916189,"37185B104","US37185B1044","GEGI",7389
4295916191,"","","SD",1311
4295916192,"37941L206","US37941L2060","GAXCQ",7389
4295916194,"055471106","US0554711061","CHZQ",3089
4295916198,"74621R104","US74621R1041","PBOF",NA
4295916199,"98310W108","US98310W1080","TNL",7011
4295916205,"02913V103","US02913V1035","APEI",82
4295916208,"265026104","US2650261041","DEP",NA
4295916214,"58405Y104","US58405Y1047","MCLN",4955
4295916216,"300504107","US3005041070","EVOQ",NA
4295916220,"233347103","US2333471033","DVLN",NA
4295918143,"75606N109","US75606N1090","RP",7372
4295918415,"019487107","US0194871077","ALOD",1311
4295920710,"16949F106","US16949F1066","CMDI",7310
4295923950,"00848K101","US00848K1016","UAVS",3721
4295924003,"27826U108","US27826U1088","EVN",NA
4295929900,"122017106","US1220171060","BURL",5311
4295935222,"34959E109","US34959E1091","FTNT",3577
4295935378,"40171V100","US40171V1008","GWRE",7372
4295940206,"46333X108","US46333X1081","IRWD",2834
4295941854,"09858M204","US09858M2044","BMERQ",3510
4295949496,"671768109","US6717681091","BKOR",6021
4295953591,"964109102","US9641091023","FUTS",NA
4295953887,"49834X106","US49834X1063","KWBT",2870
4295954781,"","","GEGSQ",NA
4295955553,"876765108","US8767651081","TAXSQ",NA
4295955611,"22834M206","US22834M2061","CRWE",5734
4295955704,"268073103","US2680731039","DYNR",10
4295955713,"346331200","US3463312005","FLSW",NA
4295955725,"465820108","US4658201086","MYRY",7374
4295955752,"81372Q102","US81372Q1022","SLGI",NA
4295955772,"03815U102","US03815U1025","APDN",8734
4295955857,"15146F109","US15146F1093","CFWH",NA
4295955883,"86272R100","US86272R1005","SIII",7372
4295955893,"00765X102","US00765X1028","RDGL",3841
4295955913,"26884K101","US26884K1016","ERFB",3669
4295955974,"169423100","US1694231002","CRTP",3690
4295956012,"988432100","US9884321004","YUII",2015
4295956014,"163076201","US1630762011","COHG",NA
4295956016,"37948S105","US37948S1050","INVU",7389
4295956080,"532264207","US5322642076","GRSO",8742
4295965117,"","","HDFCAMC",NA
4295965478,"25702N107","US25702N1072","BFAR",NA
4295966687,"09739D100","US09739D1000","BCC",5030
4295968965,"69608A108","US69608A1088","PLTR",7372
